DateTime,Year,Month,Day,Parma,Lucky
4/22/2010,2010,4,22,715.26,9063.6
4/23/2010,2010,4,23,677.19,7764
4/24/2010,2010,4,24,673.68,6915.97
4/25/2010,2010,4,25,636.86,6362.74
4/26/2010,2010,4,26,639.96,6019.04
4/27/2010,2010,4,27,615.08,6080.68
4/28/2010,2010,4,28,652.75,6959.54
4/29/2010,2010,4,29,653.98,5979.89
4/30/2010,2010,4,30,636.2,5229.28
5/1/2010,2010,5,1,944.38,4698.58
5/2/2010,2010,5,2,1130.21,4270.37
5/3/2010,2010,5,3,1118.7,3994.21
5/4/2010,2010,5,4,1076.93,4035.41
5/5/2010,2010,5,5,1038.39,3689.55
5/6/2010,2010,5,6,1159.17,3736.38
5/7/2010,2010,5,7,1122.4,3369.78
5/8/2010,2010,5,8,1130.52,3234.85
5/9/2010,2010,5,9,1129.38,3259.66
5/10/2010,2010,5,10,1173.75,3404.49
5/11/2010,2010,5,11,1364.9,3338.07
5/12/2010,2010,5,12,1335.47,3401.6
5/13/2010,2010,5,13,1299.17,3657.52
5/14/2010,2010,5,14,1262.86,3876.53
5/15/2010,2010,5,15,1238.44,4262.21
5/16/2010,2010,5,16,1233.91,4967.86
5/17/2010,2010,5,17,1262.6,5794.97
5/18/2010,2010,5,18,1257.71,7398.45
5/19/2010,2010,5,19,1535.26,7537.97
5/20/2010,2010,5,20,1521.35,7838.56
5/21/2010,2010,5,21,1569.95,7037.37
5/22/2010,2010,5,22,1681.67,6327.51
5/23/2010,2010,5,23,2309.22,5465.13
5/24/2010,2010,5,24,2156.51,4767.28
5/25/2010,2010,5,25,2036.67,4189.87
5/26/2010,2010,5,26,2043.54,4350.83
5/27/2010,2010,5,27,1897.92,4515.43
5/28/2010,2010,5,28,1888.07,4487.6
5/29/2010,2010,5,29,1507.4,4416.17
5/30/2010,2010,5,30,1358.28,4262.59
5/31/2010,2010,5,31,1297.08,4290.17
6/1/2010,2010,6,1,1243.39,4445.62
6/2/2010,2010,6,2,1107.34,5033.98
6/3/2010,2010,6,3,1187.14,8832.14
6/4/2010,2010,6,4,1311.3,12702.87
6/5/2010,2010,6,5,1443.59,17685.68
6/6/2010,2010,6,6,1428.28,14991.85
6/7/2010,2010,6,7,1450.1,14988.12
6/8/2010,2010,6,8,2033.59,13740.16
6/9/2010,2010,6,9,2933.7,11607.56
6/10/2010,2010,6,10,4128.96,10537.2
6/11/2010,2010,6,11,5450.47,9336.68
6/12/2010,2010,6,12,6372.97,8161.79
6/13/2010,2010,6,13,6288.54,7754.45
6/14/2010,2010,6,14,6140.83,7707.05
6/15/2010,2010,6,15,5863.07,8210.49
6/16/2010,2010,6,16,5369.06,8293.64
6/17/2010,2010,6,17,4667.86,7069.08
6/18/2010,2010,6,18,4555.05,6264.99
6/19/2010,2010,6,19,3840.78,5530.2
6/20/2010,2010,6,20,3486.04,5817.62
6/21/2010,2010,6,21,3598.39,5705.25
6/22/2010,2010,6,22,3546.98,5723.2
6/23/2010,2010,6,23,3455.89,5393.5
6/24/2010,2010,6,24,3170.47,5525.68
6/25/2010,2010,6,25,2591.72,5620.98
6/26/2010,2010,6,26,1743.07,5223.39
6/27/2010,2010,6,27,1446.41,5056.94
6/28/2010,2010,6,28,1368.7,4728.25
6/29/2010,2010,6,29,1277.6,4583.79
6/30/2010,2010,6,30,1216.41,4631.03
7/1/2010,2010,7,1,1174.27,4122.69
7/2/2010,2010,7,2,1109.22,3699.65
7/3/2010,2010,7,3,1170.31,3522.78
7/4/2010,2010,7,4,1183.96,3225.45
7/5/2010,2010,7,5,1197.5,2938.56
7/6/2010,2010,7,6,1138.44,2796.55
7/7/2010,2010,7,7,1125.05,2661.37
7/8/2010,2010,7,8,1127.55,2485.39
7/9/2010,2010,7,9,1101.72,2322.79
7/10/2010,2010,7,10,1104.9,2341.68
7/11/2010,2010,7,11,1092.92,2251.29
7/12/2010,2010,7,12,1100.78,2137.89
7/13/2010,2010,7,13,1050.73,1902.83
7/14/2010,2010,7,14,1055.1,1889
7/15/2010,2010,7,15,1077.14,1815.46
7/16/2010,2010,7,16,1069.53,1742.36
7/17/2010,2010,7,17,829.28,1645.24
7/18/2010,2010,7,18,731.14,1531.7
7/19/2010,2010,7,19,728.14,1465.49
7/20/2010,2010,7,20,666.24,1509.63
7/21/2010,2010,7,21,664.12,1340.22
7/22/2010,2010,7,22,652.9,1320.01
7/23/2010,2010,7,23,571.01,1237.62
7/24/2010,2010,7,24,588.77,1319.07
7/25/2010,2010,7,25,603.14,1185.57
7/26/2010,2010,7,26,644.11,1294.2
7/27/2010,2010,7,27,616.66,1380.5
7/28/2010,2010,7,28,558.95,1222.09
7/29/2010,2010,7,29,570.24,1170.84
7/30/2010,2010,7,30,561.69,1157.62
7/31/2010,2010,7,31,562.34,1119.38
8/1/2010,2010,8,1,557.78,992.66
8/2/2010,2010,8,2,554.48,1044.57
8/3/2010,2010,8,3,536.26,948.76
8/4/2010,2010,8,4,507.84,957.46
8/5/2010,2010,8,5,491.88,939.29
8/6/2010,2010,8,6,494.07,979.29
8/7/2010,2010,8,7,505.46,878.78
8/8/2010,2010,8,8,519.14,944.88
8/9/2010,2010,8,9,538.82,1106.39
8/10/2010,2010,8,10,556.29,886.44
8/11/2010,2010,8,11,597.96,862.16
8/12/2010,2010,8,12,767.71,773.93
8/13/2010,2010,8,13,780.47,958.37
8/14/2010,2010,8,14,763.85,895.49
8/15/2010,2010,8,15,744.3,893.96
8/16/2010,2010,8,16,702.15,829.29
8/17/2010,2010,8,17,609.26,841.6
8/18/2010,2010,8,18,543.13,769.04
8/19/2010,2010,8,19,505.45,779.61
8/20/2010,2010,8,20,507.85,809.19
8/21/2010,2010,8,21,471.7,634.33
8/22/2010,2010,8,22,480.39,783.29
8/23/2010,2010,8,23,525.96,920.36
8/24/2010,2010,8,24,531.9,941.7
8/25/2010,2010,8,25,552.93,765.51
8/26/2010,2010,8,26,572.07,616.73
8/27/2010,2010,8,27,572.93,815.73
8/28/2010,2010,8,28,603.93,659.08
8/29/2010,2010,8,29,667.68,791.36
8/30/2010,2010,8,30,736.42,829.63
8/31/2010,2010,8,31,764.93,815.07
9/1/2010,2010,9,1,740.27,802.03
9/2/2010,2010,9,2,733.63,820.22
9/3/2010,2010,9,3,736.27,783.51
9/4/2010,2010,9,4,742.15,684.87
9/5/2010,2010,9,5,742.7,640.18
9/6/2010,2010,9,6,801.06,734.73
9/7/2010,2010,9,7,838.88,776.5
9/8/2010,2010,9,8,812.81,702.4
9/9/2010,2010,9,9,829.32,722.91
9/10/2010,2010,9,10,897.47,920.86
9/11/2010,2010,9,11,900.94,795.36
9/12/2010,2010,9,12,870.86,758.41
9/13/2010,2010,9,13,867.61,865.83
9/14/2010,2010,9,14,842.63,765.95
9/15/2010,2010,9,15,825.44,700.06
9/16/2010,2010,9,16,818.67,732.38
9/17/2010,2010,9,17,806.08,709.05
9/18/2010,2010,9,18,818.15,711.41
9/19/2010,2010,9,19,817.29,745.42
9/20/2010,2010,9,20,849.01,667.2
9/21/2010,2010,9,21,835.36,690.54
9/22/2010,2010,9,22,810.85,718.96
9/23/2010,2010,9,23,813.11,655.32
9/24/2010,2010,9,24,793.62,680.77
9/25/2010,2010,9,25,783.99,756.95
9/26/2010,2010,9,26,794.3,676.51
9/27/2010,2010,9,27,796.38,667.05
9/28/2010,2010,9,28,780.85,653.86
9/29/2010,2010,9,29,779.71,635.54
9/30/2010,2010,9,30,776.02,730.02
10/1/2010,2010,10,1,775.58,729.62
10/2/2010,2010,10,2,782.27,617.22
10/3/2010,2010,10,3,795.36,764.64
10/4/2010,2010,10,4,849.56,722.5
10/5/2010,2010,10,5,915.11,793.46
10/6/2010,2010,10,6,962.84,858.41
10/7/2010,2010,10,7,996.4,601.75
10/8/2010,2010,10,8,995.11,694.85
10/9/2010,2010,10,9,889.02,794.32
10/10/2010,2010,10,10,883.51,745.74
10/11/2010,2010,10,11,893.28,794.63
10/12/2010,2010,10,12,876.55,727.89
10/13/2010,2010,10,13,873.05,748.84
10/14/2010,2010,10,14,879.79,693.06
10/15/2010,2010,10,15,881.63,620.84
10/16/2010,2010,10,16,865.82,767.8
10/17/2010,2010,10,17,807.58,790.88
10/18/2010,2010,10,18,843.83,735.98
10/19/2010,2010,10,19,845.46,680.32
10/20/2010,2010,10,20,961.2,670.77
10/21/2010,2010,10,21,956.21,669.76
10/22/2010,2010,10,22,924.97,666.7
10/23/2010,2010,10,23,932.19,726.06
10/24/2010,2010,10,24,1003.21,1694.32
10/25/2010,2010,10,25,1070.63,2005.83
10/26/2010,2010,10,26,1010.02,1327.63
10/27/2010,2010,10,27,1006.82,1050.54
10/28/2010,2010,10,28,968.91,921.2
10/29/2010,2010,10,29,954.03,906.44
10/30/2010,2010,10,30,945.19,885.09
10/31/2010,2010,10,31,944.1,998.55
11/1/2010,2010,11,1,944.7,806.19
11/2/2010,2010,11,2,915.05,466.86
11/3/2010,2010,11,3,908.06,453.74
11/4/2010,2010,11,4,893.81,1005.53
11/5/2010,2010,11,5,891.64,1044.07
11/6/2010,2010,11,6,887.12,897.89
11/7/2010,2010,11,7,911.66,1050.21
11/8/2010,2010,11,8,1006.22,1354.65
11/9/2010,2010,11,9,912.56,1110.4
11/10/2010,2010,11,10,909.06,1030.62
11/11/2010,2010,11,11,893.21,989.35
11/12/2010,2010,11,12,877.36,1216.14
11/13/2010,2010,11,13,859.55,846.47
11/14/2010,2010,11,14,863.9,839.48
11/15/2010,2010,11,15,863.27,604.12
11/16/2010,2010,11,16,870.05,1106.41
11/17/2010,2010,11,17,851.31,925.4
11/18/2010,2010,11,18,845.23,869.7
11/19/2010,2010,11,19,837.83,726.1
11/20/2010,2010,11,20,842.51,999.67
11/21/2010,2010,11,21,846.37,831.15
11/22/2010,2010,11,22,844.47,1076.74
11/23/2010,2010,11,23,845.07,771.28
11/24/2010,2010,11,24,832.41,716.99
11/25/2010,2010,11,25,817.79,535.17
11/26/2010,2010,11,26,809.51,604.77
11/27/2010,2010,11,27,811.86,1119.7
11/28/2010,2010,11,28,811.8,999.04
11/29/2010,2010,11,29,798.07,762.36
11/30/2010,2010,11,30,774.76,717.52
12/1/2010,2010,12,1,832.99,1036
12/2/2010,2010,12,2,825.11,1000.28
12/3/2010,2010,12,3,840.6,1045.69
12/4/2010,2010,12,4,821.39,957.86
12/5/2010,2010,12,5,811.11,923.87
12/6/2010,2010,12,6,826.85,1195.19
12/7/2010,2010,12,7,885.9,939.85
12/8/2010,2010,12,8,857.59,1123
12/9/2010,2010,12,9,856.93,866.83
12/10/2010,2010,12,10,855.36,1235.56
12/11/2010,2010,12,11,859.51,1145.35
12/12/2010,2010,12,12,912.13,1319
12/13/2010,2010,12,13,906.27,2636.16
12/14/2010,2010,12,14,953.69,1747.84
12/15/2010,2010,12,15,976.7,1778.37
12/16/2010,2010,12,16,920.9,1258.37
12/17/2010,2010,12,17,892.27,1027.15
12/18/2010,2010,12,18,874.72,1096.23
12/19/2010,2010,12,19,896.89,1566.46
12/20/2010,2010,12,20,948.86,1158.37
12/21/2010,2010,12,21,1021.45,884.21
12/22/2010,2010,12,22,996.07,999.26
12/23/2010,2010,12,23,980.03,1044.84
12/24/2010,2010,12,24,963.22,981.49
12/25/2010,2010,12,25,964.25,804.55
12/26/2010,2010,12,26,977.1,1169
12/27/2010,2010,12,27,999.59,999.64
12/28/2010,2010,12,28,1032.28,1343.18
12/29/2010,2010,12,29,1408.49,1271.58
12/30/2010,2010,12,30,1414.69,924.63
12/31/2010,2010,12,31,1189.43,648.78
1/1/2011,2011,1,1,1105.57,441.87
1/2/2011,2011,1,2,1060.52,691.7
1/3/2011,2011,1,3,1040.7,864.73
1/4/2011,2011,1,4,1154.74,684.35
1/5/2011,2011,1,5,1426.98,934.94
1/6/2011,2011,1,6,1432.71,1078.81
1/7/2011,2011,1,7,1426.67,1054.65
1/8/2011,2011,1,8,1425.63,889.19
1/9/2011,2011,1,9,1423.85,905.46
1/10/2011,2011,1,10,1409.22,862.27
1/11/2011,2011,1,11,1396.04,832.91
1/12/2011,2011,1,12,1388.18,901.07
1/13/2011,2011,1,13,1413.28,1150.41
1/14/2011,2011,1,14,1451.88,1080.78
1/15/2011,2011,1,15,1416.93,1206.1
1/16/2011,2011,1,16,1741.98,2206.82
1/17/2011,2011,1,17,2065.47,6747.6
1/18/2011,2011,1,18,1573.23,5026.5
1/19/2011,2011,1,19,1273.18,3328.12
1/20/2011,2011,1,20,1151.77,2517.93
1/21/2011,2011,1,21,1101.88,2341.13
1/22/2011,2011,1,22,1091.67,2267.52
1/23/2011,2011,1,23,1064.9,1833.49
1/24/2011,2011,1,24,1035.36,1822.69
1/25/2011,2011,1,25,1023.6,1758.62
1/26/2011,2011,1,26,1010.15,1514.83
1/27/2011,2011,1,27,998.46,1535.76
1/28/2011,2011,1,28,997.29,1479.25
1/29/2011,2011,1,29,999.26,1384.78
1/30/2011,2011,1,30,993.28,1396.6
1/31/2011,2011,1,31,973.03,1360.22
2/1/2011,2011,2,1,949.11,1054.06
2/2/2011,2011,2,2,934.14,835.52
2/3/2011,2011,2,3,933.3,1095.24
2/4/2011,2011,2,4,944.32,1300.97
2/5/2011,2011,2,5,924.02,1564.15
2/6/2011,2011,2,6,933.73,1327.8
2/7/2011,2011,2,7,932.28,1282.68
2/8/2011,2011,2,8,928.4,1125.25
2/9/2011,2011,2,9,919.7,1164.92
2/10/2011,2011,2,10,915.84,981.86
2/11/2011,2011,2,11,919.63,1046.62
2/12/2011,2011,2,12,915.06,1169.76
2/13/2011,2011,2,13,922.51,1082.03
2/14/2011,2011,2,14,921.98,1143.69
2/15/2011,2011,2,15,924.7,1179.85
2/16/2011,2011,2,16,933.28,1273.6
2/17/2011,2011,2,17,945.77,1237.28
2/18/2011,2011,2,18,935.28,1263.04
2/19/2011,2011,2,19,930.93,1160.97
2/20/2011,2011,2,20,935.67,1213.9
2/21/2011,2011,2,21,927.52,1083.38
2/22/2011,2011,2,22,925.34,1172.9
2/23/2011,2011,2,23,923.19,1158.24
2/24/2011,2011,2,24,926.45,1072.49
2/25/2011,2011,2,25,927.61,1098.06
2/26/2011,2011,2,26,923.8,965.9
2/27/2011,2011,2,27,920.21,1044.13
2/28/2011,2011,2,28,917.53,1014.22
3/1/2011,2011,3,1,920.98,1062.03
3/2/2011,2011,3,2,925.46,996.4
3/3/2011,2011,3,3,945.54,1187.17
3/4/2011,2011,3,4,933.94,1199.37
3/5/2011,2011,3,5,932.08,1145.24
3/6/2011,2011,3,6,954.92,1136.53
3/7/2011,2011,3,7,1012.22,1208.15
3/8/2011,2011,3,8,1040.17,1228.12
3/9/2011,2011,3,9,981.68,1078.95
3/10/2011,2011,3,10,967.69,1174.73
3/11/2011,2011,3,11,985.3,1365.74
3/12/2011,2011,3,12,962.66,1255.1
3/13/2011,2011,3,13,957.54,1286.79
3/14/2011,2011,3,14,960.56,1646.41
3/15/2011,2011,3,15,964.13,2231.66
3/16/2011,2011,3,16,1127.72,3945.34
3/17/2011,2011,3,17,1222.34,3809.03
3/18/2011,2011,3,18,1104.11,3168.87
3/19/2011,2011,3,19,1069.48,2955.27
3/20/2011,2011,3,20,1058.23,2673.51
3/21/2011,2011,3,21,1042.24,2732.88
3/22/2011,2011,3,22,1309.53,2813.66
3/23/2011,2011,3,23,1591.46,2645.7
3/24/2011,2011,3,24,1646.04,2746.43
3/25/2011,2011,3,25,1679.69,2915.38
3/26/2011,2011,3,26,1645.47,2746.92
3/27/2011,2011,3,27,1749.01,2908.93
3/28/2011,2011,3,28,1744.74,2593.68
3/29/2011,2011,3,29,2184.64,2478.82
3/30/2011,2011,3,30,2673.33,2730.9
3/31/2011,2011,3,31,2775.57,3371.52
4/1/2011,2011,4,1,3131.35,4911.73
4/2/2011,2011,4,2,3295,6684.71
4/3/2011,2011,4,3,3064.84,6325.95
4/4/2011,2011,4,4,2913.49,5502.46
4/5/2011,2011,4,5,3515.63,5557.18
4/6/2011,2011,4,6,4604.43,5258.41
4/7/2011,2011,4,7,5522.24,5165.63
4/8/2011,2011,4,8,6300.21,4512.81
4/9/2011,2011,4,9,6677.6,4379.05
4/10/2011,2011,4,10,6899.43,4021.11
4/11/2011,2011,4,11,6938.13,4068.42
4/12/2011,2011,4,12,6900.31,4251.87
4/13/2011,2011,4,13,6950.21,4630.47
4/14/2011,2011,4,14,6870.83,4286.69
4/15/2011,2011,4,15,6918.7,4245.64
4/16/2011,2011,4,16,7029.38,4888.27
4/17/2011,2011,4,17,7174.06,8749.6
4/18/2011,2011,4,18,7187.29,9594.54
4/19/2011,2011,4,19,7113.54,8241.93
4/20/2011,2011,4,20,7073.39,7246.71
4/21/2011,2011,4,21,7088.96,6833.94
4/22/2011,2011,4,22,7277.6,5928.14
4/23/2011,2011,4,23,7156.77,5338.86
4/24/2011,2011,4,24,7150.52,5120.11
4/25/2011,2011,4,25,7144.48,5271.87
4/26/2011,2011,4,26,7078.07,5240.61
4/27/2011,2011,4,27,6977.71,4775.05
4/28/2011,2011,4,28,6853.02,4781.33
4/29/2011,2011,4,29,6861.41,4576.9
4/30/2011,2011,4,30,6880.89,4402.84
5/1/2011,2011,5,1,6901.35,4369.43
5/2/2011,2011,5,2,6887.29,4644.26
5/3/2011,2011,5,3,6858.59,5416.84
5/4/2011,2011,5,4,6801.04,5790.55
5/5/2011,2011,5,5,6717.14,6543.99
5/6/2011,2011,5,6,6577.66,7714.21
5/7/2011,2011,5,7,6595.68,10328.57
5/8/2011,2011,5,8,6559.74,12814.76
5/9/2011,2011,5,9,6662.97,11108.81
5/10/2011,2011,5,10,6662.81,10557
5/11/2011,2011,5,11,6585.36,11086.42
5/12/2011,2011,5,12,6485.16,12001.69
5/13/2011,2011,5,13,6514.69,13797.26
5/14/2011,2011,5,14,6638.39,16642.96
5/15/2011,2011,5,15,6744.74,18787.39
5/16/2011,2011,5,16,7029.95,17367.89
5/17/2011,2011,5,17,7416.98,13332.21
5/18/2011,2011,5,18,7302.86,10837.1
5/19/2011,2011,5,19,7286.67,9338.55
5/20/2011,2011,5,20,7148.65,9697.52
5/21/2011,2011,5,21,7031.72,10284.61
5/22/2011,2011,5,22,7039.74,10651.57
5/23/2011,2011,5,23,7050.89,11053.32
5/24/2011,2011,5,24,6908.8,10961.15
5/25/2011,2011,5,25,6741.88,10899.06
5/26/2011,2011,5,26,6704.06,12334.27
5/27/2011,2011,5,27,6735.99,10706.89
5/28/2011,2011,5,28,7033.65,9496.7
5/29/2011,2011,5,29,7092.86,8374.22
5/30/2011,2011,5,30,7087.97,7727.5
5/31/2011,2011,5,31,7066.15,7001.52
6/1/2011,2011,6,1,7027.19,6978.35
6/2/2011,2011,6,2,6923.13,7658
6/3/2011,2011,6,3,6900.83,7212.47
6/4/2011,2011,6,4,6695.31,6913.93
6/5/2011,2011,6,5,6436.82,7362.94
6/6/2011,2011,6,6,6349.38,9462.5
6/7/2011,2011,6,7,6305.05,11755.09
6/8/2011,2011,6,8,6062.92,11750.32
6/9/2011,2011,6,9,5445,11655.01
6/10/2011,2011,6,10,4974.32,10688.33
6/11/2011,2011,6,11,4405.36,10205.32
6/12/2011,2011,6,12,4262.03,10123.72
6/13/2011,2011,6,13,4194.74,10770.39
6/14/2011,2011,6,14,3775.68,10810.71
6/15/2011,2011,6,15,3184.17,11185.7
6/16/2011,2011,6,16,2552.81,11087.43
6/17/2011,2011,6,17,2326.09,9755.59
6/18/2011,2011,6,18,2175.99,9326.69
6/19/2011,2011,6,19,2301.77,9067.69
6/20/2011,2011,6,20,2267.03,9238.32
6/21/2011,2011,6,21,2094.95,10139.81
6/22/2011,2011,6,22,2324.95,10767.24
6/23/2011,2011,6,23,2637.6,12365.98
6/24/2011,2011,6,24,3011.09,13293.3
6/25/2011,2011,6,25,3802.14,11535.9
6/26/2011,2011,6,26,4369.01,10167.46
6/27/2011,2011,6,27,4590.47,9415.88
6/28/2011,2011,6,28,4514.43,9558.18
6/29/2011,2011,6,29,4484.58,10846.3
6/30/2011,2011,6,30,4335.63,10195.85
7/1/2011,2011,7,1,3707.4,8789.6
7/2/2011,2011,7,2,2930.42,8095.12
7/3/2011,2011,7,3,2663.39,8005.92
7/4/2011,2011,7,4,2667.24,8574.9
7/5/2011,2011,7,5,2627.92,8154.52
7/6/2011,2011,7,6,2963.91,7734.39
7/7/2011,2011,7,7,3360.57,7215.04
7/8/2011,2011,7,8,3506.3,6389.1
7/9/2011,2011,7,9,3567.66,5848.51
7/10/2011,2011,7,10,3591.61,5333.87
7/11/2011,2011,7,11,3662.34,5200.78
7/12/2011,2011,7,12,3318.18,5046.16
7/13/2011,2011,7,13,2417.03,4799.78
7/14/2011,2011,7,14,1760.21,4601.75
7/15/2011,2011,7,15,1309.9,4057.91
7/16/2011,2011,7,16,1109.39,3840.81
7/17/2011,2011,7,17,1070.68,3508.9
7/18/2011,2011,7,18,1080.29,3382.5
7/19/2011,2011,7,19,875.1,3090.94
7/20/2011,2011,7,20,777.9,3036.77
7/21/2011,2011,7,21,760.36,2798.78
7/22/2011,2011,7,22,734.45,2612.32
7/23/2011,2011,7,23,713.93,2488.8
7/24/2011,2011,7,24,694.1,2402.93
7/25/2011,2011,7,25,707.35,2285.04
7/26/2011,2011,7,26,664.15,2100.25
7/27/2011,2011,7,27,660.98,2063.53
7/28/2011,2011,7,28,643.17,1955.73
7/29/2011,2011,7,29,673.66,1896.01
7/30/2011,2011,7,30,653.4,1844.23
7/31/2011,2011,7,31,669.56,1861.41
8/1/2011,2011,8,1,695.01,1887.32
8/2/2011,2011,8,2,679.29,1649.23
8/3/2011,2011,8,3,631.11,1735.63
8/4/2011,2011,8,4,632.38,1566.17
8/5/2011,2011,8,5,658.19,1645.7
8/6/2011,2011,8,6,663.06,1522.1
8/7/2011,2011,8,7,711.76,1474.81
8/8/2011,2011,8,8,667.88,1438.56
8/9/2011,2011,8,9,638.06,1425.63
8/10/2011,2011,8,10,632.8,1336.96
8/11/2011,2011,8,11,636.63,1267.02
8/12/2011,2011,8,12,678.22,1289.27
8/13/2011,2011,8,13,686.27,1148.4
8/14/2011,2011,8,14,700.31,1305.29
8/15/2011,2011,8,15,711.12,1151.63
8/16/2011,2011,8,16,682.94,1220.06
8/17/2011,2011,8,17,693.4,1187.97
8/18/2011,2011,8,18,694.59,1177.78
8/19/2011,2011,8,19,686.58,1078.47
8/20/2011,2011,8,20,694.19,1102.78
8/21/2011,2011,8,21,701.03,1087.11
8/22/2011,2011,8,22,734.82,1015.09
8/23/2011,2011,8,23,685.69,996.61
8/24/2011,2011,8,24,683.63,987.03
8/25/2011,2011,8,25,687.53,975.92
8/26/2011,2011,8,26,685.78,979.26
8/27/2011,2011,8,27,684.14,941.04
8/28/2011,2011,8,28,711.92,989.85
8/29/2011,2011,8,29,738.01,908.56
8/30/2011,2011,8,30,743.13,879.7
8/31/2011,2011,8,31,801.52,832.47
9/1/2011,2011,9,1,819.88,845.32
9/2/2011,2011,9,2,783.38,894.92
9/3/2011,2011,9,3,818.01,916.24
9/4/2011,2011,9,4,848.88,878.06
9/5/2011,2011,9,5,894.2,899.96
9/6/2011,2011,9,6,872.19,828
9/7/2011,2011,9,7,818.45,849.72
9/8/2011,2011,9,8,787.25,846.23
9/9/2011,2011,9,9,793.81,868.77
9/10/2011,2011,9,10,810.83,892.97
9/11/2011,2011,9,11,833.59,856.08
9/12/2011,2011,9,12,841.77,804.54
9/13/2011,2011,9,13,812.23,973.43
9/14/2011,2011,9,14,817.65,879.12
9/15/2011,2011,9,15,854.55,900.46
9/16/2011,2011,9,16,978.07,1238.96
9/17/2011,2011,9,17,1017.24,912.21
9/18/2011,2011,9,18,1025.54,844.9
9/19/2011,2011,9,19,1034.54,904.58
9/20/2011,2011,9,20,1001.08,825.79
9/21/2011,2011,9,21,961.13,817.96
9/22/2011,2011,9,22,962.54,837.46
9/23/2011,2011,9,23,939.96,819.56
9/24/2011,2011,9,24,928.26,830.86
9/25/2011,2011,9,25,915.88,813.34
9/26/2011,2011,9,26,924.39,734.66
9/27/2011,2011,9,27,932.24,797.58
9/28/2011,2011,9,28,916.63,747.1
9/29/2011,2011,9,29,932.11,849.57
9/30/2011,2011,9,30,963.34,751.28
10/1/2011,2011,10,1,934,786.37
10/2/2011,2011,10,2,926,791.53
10/3/2011,2011,10,3,932,721.55
10/4/2011,2011,10,4,949,784.27
10/5/2011,2011,10,5,1070,1639.82
10/6/2011,2011,10,6,1300,1678.67
10/7/2011,2011,10,7,1270,1164.92
10/8/2011,2011,10,8,1090,1161.22
10/9/2011,2011,10,9,1030,1022.54
10/10/2011,2011,10,10,1060,1265.92
10/11/2011,2011,10,11,1280,1486.11
10/12/2011,2011,10,12,1220,1398.23
10/13/2011,2011,10,13,1140,1157.48
10/14/2011,2011,10,14,1100,1113.48
10/15/2011,2011,10,15,1060,1064.91
10/16/2011,2011,10,16,1030,1270.64
10/17/2011,2011,10,17,1060,1562.57
10/18/2011,2011,10,18,973,1319.88
10/19/2011,2011,10,19,979,1187.23
10/20/2011,2011,10,20,1110,1134.87
10/21/2011,2011,10,21,1090,1122.53
10/22/2011,2011,10,22,1080,1109.43
10/23/2011,2011,10,23,1060,1066.33
10/24/2011,2011,10,24,1060,913.03
10/25/2011,2011,10,25,1060,980.68
10/26/2011,2011,10,26,1040,941.33
10/27/2011,2011,10,27,1010,914.69
10/28/2011,2011,10,28,968,935.84
10/29/2011,2011,10,29,957,931.37
10/30/2011,2011,10,30,950,1003.95
10/31/2011,2011,10,31,925,962.69
11/1/2011,2011,11,1,928,975.35
11/2/2011,2011,11,2,1030,864.26
11/3/2011,2011,11,3,1050,752.56
11/4/2011,2011,11,4,996,1003.38
11/5/2011,2011,11,5,988,918.05
11/6/2011,2011,11,6,967,857.34
11/7/2011,2011,11,7,964,915.02
11/8/2011,2011,11,8,951,807.09
11/9/2011,2011,11,9,946,809.94
11/10/2011,2011,11,10,949,852.45
11/11/2011,2011,11,11,941,913.06
11/12/2011,2011,11,12,947,1023.35
11/13/2011,2011,11,13,948,975.13
11/14/2011,2011,11,14,942,807.86
11/15/2011,2011,11,15,939,907.68
11/16/2011,2011,11,16,915,796.7
11/17/2011,2011,11,17,934,1082.89
11/18/2011,2011,11,18,947,1135.86
11/19/2011,2011,11,19,936,1025.98
11/20/2011,2011,11,20,918,751
11/21/2011,2011,11,21,914,817.85
11/22/2011,2011,11,22,911,1119.57
11/23/2011,2011,11,23,909,1028.36
11/24/2011,2011,11,24,899,805.08
11/25/2011,2011,11,25,882,987.81
11/26/2011,2011,11,26,870,764.37
11/27/2011,2011,11,27,870,791.94
11/28/2011,2011,11,28,885,1026.99
11/29/2011,2011,11,29,885,980.63
11/30/2011,2011,11,30,890,816.57
12/1/2011,2011,12,1,877,866.19
12/2/2011,2011,12,2,880,710.52
12/3/2011,2011,12,3,870,630.28
12/4/2011,2011,12,4,873,879.45
12/5/2011,2011,12,5,865,673.81
12/6/2011,2011,12,6,863,539.62
12/7/2011,2011,12,7,860,582.25
12/8/2011,2011,12,8,866,763.24
12/9/2011,2011,12,9,863,669.66
12/10/2011,2011,12,10,861,719.63
12/11/2011,2011,12,11,865,721.66
12/12/2011,2011,12,12,868,726.01
12/13/2011,2011,12,13,863,722.63
12/14/2011,2011,12,14,876,821.14
12/15/2011,2011,12,15,869,829.19
12/16/2011,2011,12,16,842,817.19
12/17/2011,2011,12,17,837,735.84
12/18/2011,2011,12,18,851,746.64
12/19/2011,2011,12,19,849,828.28
12/20/2011,2011,12,20,844,748.33
12/21/2011,2011,12,21,844,805.82
12/22/2011,2011,12,22,837,733.59
12/23/2011,2011,12,23,825,527.01
12/24/2011,2011,12,24,818,621.6
12/25/2011,2011,12,25,821,653.88
12/26/2011,2011,12,26,818,840.58
